,CT_image_path,lung_mask_path,covid_infection_mask_path,Dataset_Label,is_Train
2738,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_709.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_709.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_709.npy,CT_20-04-13,False
2739,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2395.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2395.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2395.npy,CT_20-04-20,False
2740,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1571.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1571.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1571.npy,CT_20-04-20,False
2741,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1830.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1830.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1830.npy,CT_20-04-20,False
2742,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_image_20.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_lung_mask_20.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_covid_mask_20.npy,CT_20-03-24,True
2743,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2366.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2366.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2366.npy,CT_20-04-20,False
2744,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_image_11.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_lung_mask_11.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_covid_mask_11.npy,CT_20-03-24,True
2745,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_307.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_307.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_307.npy,CT_20-04-20,False
2746,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_686.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_686.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_686.npy,CT_20-04-13,False
2747,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1985.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1985.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1985.npy,CT_20-04-20,False
2748,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_140.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_140.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_140.npy,CT_20-04-13,False
2749,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2121.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2121.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2121.npy,CT_20-04-20,False
2750,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2563.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2563.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2563.npy,CT_20-04-20,False
2751,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_667.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_667.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_667.npy,CT_20-04-13,False
2752,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_813.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_813.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_813.npy,CT_20-04-13,False
2753,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1340.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1340.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1340.npy,CT_20-04-20,False
2754,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2046.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2046.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2046.npy,CT_20-04-20,False
2755,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_999.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_999.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_999.npy,CT_20-04-20,False
2756,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1891.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1891.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1891.npy,CT_20-04-20,False
2757,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3395.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3395.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3395.npy,CT_20-04-20,False
2758,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_image_43.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_lung_mask_43.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-03-24_covid_mask_43.npy,CT_20-03-24,True
2759,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1142.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1142.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1142.npy,CT_20-04-20,False
2760,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2193.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2193.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2193.npy,CT_20-04-20,False
2761,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1092.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1092.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1092.npy,CT_20-04-20,False
2762,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1147.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1147.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1147.npy,CT_20-04-20,False
2763,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2892.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2892.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2892.npy,CT_20-04-20,False
2764,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_533.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_533.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_533.npy,CT_20-04-20,False
2765,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2502.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2502.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2502.npy,CT_20-04-20,False
2766,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_754.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_754.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_754.npy,CT_20-04-20,False
2767,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_762.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_762.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_762.npy,CT_20-04-20,False
2768,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_927.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_927.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_927.npy,CT_20-04-20,False
2769,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_338.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_338.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_338.npy,CT_20-04-20,False
2770,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2561.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2561.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2561.npy,CT_20-04-20,False
2771,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3207.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3207.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3207.npy,CT_20-04-20,False
2772,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2179.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2179.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2179.npy,CT_20-04-20,False
2773,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_804.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_804.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_804.npy,CT_20-04-20,False
2774,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2124.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2124.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2124.npy,CT_20-04-20,False
2775,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1254.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1254.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1254.npy,CT_20-04-20,False
2776,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3289.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3289.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3289.npy,CT_20-04-20,False
2777,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1630.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1630.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1630.npy,CT_20-04-20,False
2778,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1580.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1580.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1580.npy,CT_20-04-20,False
2779,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_763.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_763.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_763.npy,CT_20-04-20,False
2780,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2262.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2262.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2262.npy,CT_20-04-20,False
2781,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_479.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_479.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_479.npy,CT_20-04-20,False
2782,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2013.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2013.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2013.npy,CT_20-04-20,False
2783,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1373.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1373.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1373.npy,CT_20-04-20,False
2784,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3031.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3031.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3031.npy,CT_20-04-20,False
2785,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3294.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3294.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3294.npy,CT_20-04-20,False
2786,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1705.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1705.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1705.npy,CT_20-04-20,False
2787,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_393.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_393.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_393.npy,CT_20-04-20,False
2788,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1228.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1228.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1228.npy,CT_20-04-20,False
2789,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3070.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3070.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3070.npy,CT_20-04-20,False
2790,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1938.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1938.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1938.npy,CT_20-04-20,False
2791,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2533.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2533.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2533.npy,CT_20-04-20,False
2792,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1107.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1107.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1107.npy,CT_20-04-20,False
2793,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1889.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1889.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1889.npy,CT_20-04-20,False
2794,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2839.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2839.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2839.npy,CT_20-04-20,False
2795,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1706.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1706.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1706.npy,CT_20-04-20,False
2796,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_923.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_923.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_923.npy,CT_20-04-20,False
2797,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3074.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3074.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3074.npy,CT_20-04-20,False
2798,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_447.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_447.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_447.npy,CT_20-04-20,False
2799,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3122.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3122.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3122.npy,CT_20-04-20,False
2800,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_535.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_535.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_535.npy,CT_20-04-13,False
2801,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_141.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_141.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_141.npy,CT_20-04-13,False
2802,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3096.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3096.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3096.npy,CT_20-04-20,False
2803,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_360.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_360.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_360.npy,CT_20-04-13,False
2804,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_331.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_331.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_331.npy,CT_20-04-13,False
2805,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_419.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_419.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_419.npy,CT_20-04-13,False
2806,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_484.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_484.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_484.npy,CT_20-04-20,False
2807,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1272.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1272.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1272.npy,CT_20-04-20,False
2808,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2589.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2589.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2589.npy,CT_20-04-20,False
2809,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_460.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_460.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_460.npy,CT_20-04-20,False
2810,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_483.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_483.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_483.npy,CT_20-04-20,False
2811,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1548.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1548.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1548.npy,CT_20-04-20,False
2812,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_396.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_396.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_396.npy,CT_20-04-13,False
2813,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_593.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_593.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_593.npy,CT_20-04-20,False
2814,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_957.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_957.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_957.npy,CT_20-04-20,False
2815,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_814.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_814.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_814.npy,CT_20-04-13,False
2816,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3378.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3378.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3378.npy,CT_20-04-20,False
2817,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2927.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2927.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2927.npy,CT_20-04-20,False
2818,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_1884.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_1884.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_1884.npy,CT_20-04-20,False
2819,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_458.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_458.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_458.npy,CT_20-04-13,False
2820,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_98.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_98.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_98.npy,CT_20-04-20,False
2821,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_2454.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_2454.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_2454.npy,CT_20-04-20,False
2822,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_image_3190.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_lung_mask_3190.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-20_covid_mask_3190.npy,CT_20-04-20,False
2823,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_image_524.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_lung_mask_524.npy,/datadrive/COVID_CT_Images/CT_slices/CT_lung_Dataset_20-04-13_covid_mask_524.npy,CT_20-04-13,False
